transaction_id,customer_id,date,type,category,amount,balance_after
TXN000007_CUST0135,CUST0135,2026-03-11,debit,utility_bill,251,24724
TXN000008_CUST0135,CUST0135,2026-03-12,credit,gig_payout,12341,37065
TXN000009_CUST0135,CUST0135,2026-03-12,debit,entertainment,1852,35213
TXN000010_CUST0135,CUST0135,2026-03-14,debit,utility_bill,436,34777
TXN000011_CUST0135,CUST0135,2026-03-20,debit,p2p,1019,33758
TXN000012_CUST0135,CUST0135,2026-03-20,debit,rent,3480,30278
TXN000013_CUST0135,CUST0135,2026-03-22,debit,groceries,1160,29118
TXN000014_CUST0135,CUST0135,2026-03-23,credit,gig_payout,11264,40382
TXN000015_CUST0135,CUST0135,2026-03-26,debit,utility_bill,1496,38886
TXN000016_CUST0135,CUST0135,2026-03-27,credit,gig_payout,12370,51256
TXN000017_CUST0135,CUST0135,2026-03-27,debit,utility_bill,2259,48997
TXN000018_CUST0135,CUST0135,2026-03-28,debit,utility_bill,1481,47516
TXN000019_CUST0135,CUST0135,2026-03-30,debit,utility_bill,1980,45536
TXN000020_CUST0135,CUST0135,2026-04-04,debit,utility_bill,638,44898
TXN000021_CUST0135,CUST0135,2026-04-06,debit,entertainment,1331,43567
TXN000022_CUST0135,CUST0135,2026-04-07,credit,gig_payout,4794,48361
TXN000023_CUST0135,CUST0135,2026-04-09,debit,p2p,1220,47141
TXN000024_CUST0135,CUST0135,2026-04-11,credit,gig_payout,12564,59705
TXN000025_CUST0135,CUST0135,2026-04-12,credit,gig_payout,6903,66608
TXN000026_CUST0135,CUST0135,2026-04-12,debit,groceries,926,65682
TXN000027_CUST0135,CUST0135,2026-04-15,debit,entertainment,973,64709
TXN000028_CUST0135,CUST0135,2026-04-18,debit,entertainment,1221,63488
TXN000029_CUST0135,CUST0135,2026-04-24,debit,entertainment,946,62542
TXN000030_CUST0135,CUST0135,2026-04-25,credit,gig_payout,10922,73464
TXN000031_CUST0135,CUST0135,2026-04-26,debit,utility_bill,537,72927
TXN000032_CUST0135,CUST0135,2026-04-27,debit,entertainment,2132,70795
TXN000033_CUST0135,CUST0135,2026-04-29,credit,gig_payout,11634,82429
TXN000034_CUST0135,CUST0135,2026-04-29,debit,groceries,2362,80067
TXN000035_CUST0135,CUST0135,2026-04-30,debit,entertainment,1602,78465
TXN000036_CUST0135,CUST0135,2026-05-01,debit,entertainment,320,78145
TXN000037_CUST0135,CUST0135,2026-05-03,debit,utility_bill,1781,76364
TXN000038_CUST0135,CUST0135,2026-05-04,credit,gig_payout,7098,83462
TXN000039_CUST0135,CUST0135,2026-05-05,debit,rent,8134,75328
TXN000040_CUST0135,CUST0135,2026-05-06,debit,groceries,194,75134
TXN000041_CUST0135,CUST0135,2026-05-08,credit,gig_payout,12451,87585
TXN000042_CUST0135,CUST0135,2026-05-09,debit,p2p,2000,85585
TXN000043_CUST0135,CUST0135,2026-05-10,debit,p2p,327,85258
TXN000044_CUST0135,CUST0135,2026-05-11,debit,groceries,1061,84197
TXN000045_CUST0135,CUST0135,2026-05-15,credit,gig_payout,4667,88864
TXN000046_CUST0135,CUST0135,2026-05-15,debit,utility_bill,250,88614
TXN000047_CUST0135,CUST0135,2026-05-22,debit,utility_bill,752,87862
TXN000048_CUST0135,CUST0135,2026-05-25,debit,p2p,426,87436
TXN000049_CUST0135,CUST0135,2026-05-26,credit,gig_payout,4004,91440
TXN000050_CUST0135,CUST0135,2026-05-26,debit,entertainment,2073,89367
TXN000051_CUST0135,CUST0135,2026-05-27,debit,entertainment,794,88573
TXN000052_CUST0135,CUST0135,2026-05-30,debit,entertainment,181,88392
TXN000053_CUST0135,CUST0135,2026-06-04,credit,gig_payout,5410,93802
TXN000054_CUST0135,CUST0135,2026-06-04,debit,entertainment,1537,92265
TXN000055_CUST0135,CUST0135,2026-06-05,debit,entertainment,785,91480
TXN000056_CUST0135,CUST0135,2026-06-06,debit,p2p,2468,89012
TXN000057_CUST0135,CUST0135,2026-06-07,debit,entertainment,728,88284
TXN000058_CUST0135,CUST0135,2026-06-08,credit,gig_payout,11492,99776
TXN000059_CUST0135,CUST0135,2026-06-09,credit,gig_payout,2866,102642
TXN000060_CUST0135,CUST0135,2026-06-09,debit,p2p,1123,101519
TXN000061_CUST0135,CUST0135,2026-06-10,debit,groceries,1336,100183
TXN000062_CUST0135,CUST0135,2026-06-13,credit,gig_payout,12705,112888
TXN000063_CUST0135,CUST0135,2026-06-15,credit,gig_payout,6258,119146
TXN000064_CUST0135,CUST0135,2026-06-15,debit,entertainment,1295,117851
TXN000065_CUST0135,CUST0135,2026-06-16,debit,p2p,1308,116543
TXN000066_CUST0135,CUST0135,2026-06-20,debit,rent,11521,105022
TXN000067_CUST0135,CUST0135,2026-06-26,debit,groceries,2278,102744
TXN000068_CUST0135,CUST0135,2026-06-28,debit,entertainment,1102,101642
TXN000069_CUST0135,CUST0135,2026-06-30,debit,p2p,2127,99515
TXN000070_CUST0135,CUST0135,2026-07-01,debit,groceries,1144,98371
TXN000071_CUST0135,CUST0135,2026-07-04,debit,p2p,676,97695
TXN000072_CUST0135,CUST0135,2026-07-06,debit,entertainment,1109,96586
TXN000073_CUST0135,CUST0135,2026-07-08,debit,p2p,1288,95298
TXN000074_CUST0135,CUST0135,2026-07-11,credit,gig_payout,4730,100028
TXN000075_CUST0135,CUST0135,2026-07-13,credit,gig_payout,3371,103399
TXN000076_CUST0135,CUST0135,2026-07-13,debit,groceries,1536,101863
TXN000077_CUST0135,CUST0135,2026-07-19,credit,gig_payout,5715,107578
TXN000078_CUST0135,CUST0135,2026-07-19,debit,utility_bill,1668,105910
TXN000079_CUST0135,CUST0135,2026-07-20,debit,entertainment,2236,103674
TXN000080_CUST0135,CUST0135,2026-07-20,debit,rent,3241,100433
TXN000081_CUST0135,CUST0135,2026-07-21,credit,gig_payout,5565,105998
TXN000082_CUST0135,CUST0135,2026-07-21,debit,groceries,725,105273
TXN000083_CUST0135,CUST0135,2026-07-22,debit,utility_bill,484,104789
TXN000084_CUST0135,CUST0135,2026-07-24,debit,groceries,1776,103013
TXN000085_CUST0135,CUST0135,2026-07-25,debit,p2p,2069,100944
TXN000086_CUST0135,CUST0135,2026-07-27,debit,groceries,964,99980
TXN000087_CUST0135,CUST0135,2026-07-30,debit,groceries,201,99779
TXN000088_CUST0135,CUST0135,2026-08-03,debit,utility_bill,536,99243
TXN000089_CUST0135,CUST0135,2026-08-05,debit,rent,4513,94730
TXN000090_CUST0135,CUST0135,2026-08-06,debit,utility_bill,235,94495
TXN000091_CUST0135,CUST0135,2026-08-07,debit,entertainment,2472,92023
TXN000092_CUST0135,CUST0135,2026-08-10,debit,groceries,237,91786
TXN000093_CUST0135,CUST0135,2026-08-13,debit,p2p,179,91607
TXN000094_CUST0135,CUST0135,2026-08-14,credit,gig_payout,3838,95445
TXN000095_CUST0135,CUST0135,2026-08-15,debit,groceries,1028,94417
TXN000096_CUST0135,CUST0135,2026-08-16,credit,gig_payout,10799,105216
TXN000097_CUST0135,CUST0135,2026-08-17,credit,gig_payout,2804,108020
TXN000098_CUST0135,CUST0135,2026-08-18,credit,gig_payout,9859,117879
TXN000099_CUST0135,CUST0135,2026-08-22,credit,gig_payout,8968,126847
TXN000100_CUST0135,CUST0135,2026-08-27,debit,p2p,378,126469
TXN000001_CUST0136,CUST0136,2026-03-02,debit,p2p,2441,1100
TXN000002_CUST0136,CUST0136,2026-03-03,credit,salary,87508,88608
TXN000003_CUST0136,CUST0136,2026-03-03,debit,utility_bill,3597,85011
TXN000004_CUST0136,CUST0136,2026-03-04,debit,utility_bill,3062,81949
TXN000005_CUST0136,CUST0136,2026-03-05,debit,rent,4218,77731
TXN000006_CUST0136,CUST0136,2026-03-06,debit,p2p,2792,74939
TXN000007_CUST0136,CUST0136,2026-03-08,debit,groceries,2354,72585
TXN000008_CUST0136,CUST0136,2026-03-10,debit,utility_bill,679,71906
TXN000009_CUST0136,CUST0136,2026-03-12,debit,entertainment,628,71278
TXN000010_CUST0136,CUST0136,2026-03-19,debit,p2p,3622,67656
TXN000011_CUST0136,CUST0136,2026-03-20,debit,rent,8665,58991
TXN000012_CUST0136,CUST0136,2026-03-22,debit,groceries,3704,55287
TXN000013_CUST0136,CUST0136,2026-03-28,debit,utility_bill,3806,51481
TXN000014_CUST0136,CUST0136,2026-04-03,credit,salary,85237,136718
TXN000015_CUST0136,CUST0136,2026-04-03,debit,entertainment,1996,134722
TXN000016_CUST0136,CUST0136,2026-04-04,debit,groceries,1772,132950
TXN000017_CUST0136,CUST0136,2026-04-05,debit,groceries,740,132210
TXN000018_CUST0136,CUST0136,2026-04-06,debit,entertainment,473,131737
TXN000019_CUST0136,CUST0136,2026-04-07,debit,groceries,3236,128501
TXN000020_CUST0136,CUST0136,2026-04-08,debit,utility_bill,3534,124967
TXN000021_CUST0136,CUST0136,2026-04-09,debit,entertainment,2409,122558
TXN000022_CUST0136,CUST0136,2026-04-14,debit,p2p,962,121596
TXN000023_CUST0136,CUST0136,2026-04-20,debit,rent,8688,112908
TXN000024_CUST0136,CUST0136,2026-05-03,credit,salary,85550,198458
TXN000025_CUST0136,CUST0136,2026-05-03,debit,p2p,1236,197222
TXN000026_CUST0136,CUST0136,2026-05-04,debit,utility_bill,1059,196163
TXN000027_CUST0136,CUST0136,2026-05-05,debit,entertainment,2612,193551
TXN000028_CUST0136,CUST0136,2026-05-05,debit,rent,5142,188409
TXN000029_CUST0136,CUST0136,2026-05-07,debit,groceries,664,187745
TXN000030_CUST0136,CUST0136,2026-05-09,debit,utility_bill,439,187306
TXN000031_CUST0136,CUST0136,2026-05-10,debit,p2p,430,186876
TXN000032_CUST0136,CUST0136,2026-05-11,debit,entertainment,3731,183145
TXN000033_CUST0136,CUST0136,2026-05-13,debit,p2p,3814,179331
TXN000034_CUST0136,CUST0136,2026-05-18,debit,p2p,573,178758
TXN000035_CUST0136,CUST0136,2026-05-21,debit,p2p,2243,176515
TXN000036_CUST0136,CUST0136,2026-05-23,debit,groceries,2901,173614
TXN000037_CUST0136,CUST0136,2026-05-25,debit,entertainment,3412,170202
TXN000038_CUST0136,CUST0136,2026-05-27,debit,entertainment,1190,169012
TXN000039_CUST0136,CUST0136,2026-06-03,credit,salary,85556,254568
TXN000040_CUST0136,CUST0136,2026-06-03,debit,p2p,2573,251995
TXN000041_CUST0136,CUST0136,2026-06-05,debit,utility_bill,2073,249922
TXN000042_CUST0136,CUST0136,2026-06-07,debit,utility_bill,1992,247930
TXN000043_CUST0136,CUST0136,2026-06-10,debit,groceries,2265,245665
TXN000044_CUST0136,CUST0136,2026-06-12,debit,utility_bill,2848,242817
TXN000045_CUST0136,CUST0136,2026-06-13,debit,p2p,3157,239660
TXN000046_CUST0136,CUST0136,2026-06-18,debit,entertainment,2611,237049
TXN000047_CUST0136,CUST0136,2026-06-20,debit,p2p,794,236255
TXN000048_CUST0136,CUST0136,2026-06-21,debit,utility_bill,3656,232599
TXN000049_CUST0136,CUST0136,2026-06-24,debit,groceries,3646,228953
TXN000050_CUST0136,CUST0136,2026-06-30,debit,p2p,3851,225102
TXN000051_CUST0136,CUST0136,2026-07-02,debit,entertainment,2210,222892
TXN000052_CUST0136,CUST0136,2026-07-03,credit,salary,86678,309570
TXN000053_CUST0136,CUST0136,2026-07-03,debit,p2p,3938,305632
TXN000054_CUST0136,CUST0136,2026-07-04,debit,utility_bill,2751,302881
TXN000055_CUST0136,CUST0136,2026-07-05,debit,utility_bill,2552,300329
TXN000056_CUST0136,CUST0136,2026-07-05,debit,rent,10180,290149
TXN000057_CUST0136,CUST0136,2026-07-08,debit,utility_bill,489,289660
TXN000058_CUST0136,CUST0136,2026-07-09,debit,p2p,3825,285835
TXN000059_CUST0136,CUST0136,2026-07-12,debit,p2p,1267,284568
TXN000060_CUST0136,CUST0136,2026-07-13,debit,utility_bill,2635,281933
TXN000061_CUST0136,CUST0136,2026-07-18,debit,utility_bill,1677,280256
TXN000062_CUST0136,CUST0136,2026-07-24,debit,entertainment,3116,277140
TXN000063_CUST0136,CUST0136,2026-07-25,debit,utility_bill,1352,275788
TXN000064_CUST0136,CUST0136,2026-07-26,debit,groceries,1390,274398
TXN000065_CUST0136,CUST0136,2026-07-31,debit,utility_bill,3518,270880
TXN000066_CUST0136,CUST0136,2026-08-01,debit,groceries,3461,267419
TXN000067_CUST0136,CUST0136,2026-08-03,credit,salary,85034,352453
TXN000068_CUST0136,CUST0136,2026-08-04,debit,entertainment,2702,349751
TXN000069_CUST0136,CUST0136,2026-08-05,debit,entertainment,2286,347465
TXN000070_CUST0136,CUST0136,2026-08-07,debit,entertainment,2719,344746
TXN000071_CUST0136,CUST0136,2026-08-09,debit,groceries,3247,341499
TXN000072_CUST0136,CUST0136,2026-08-11,debit,p2p,2025,339474
TXN000073_CUST0136,CUST0136,2026-08-12,debit,groceries,2306,337168
TXN000074_CUST0136,CUST0136,2026-08-13,debit,p2p,883,336285
TXN000075_CUST0136,CUST0136,2026-08-14,debit,groceries,1282,335003
TXN000076_CUST0136,CUST0136,2026-08-18,debit,entertainment,3239,331764
TXN000077_CUST0136,CUST0136,2026-08-20,debit,groceries,983,330781
TXN000078_CUST0136,CUST0136,2026-08-26,debit,groceries,3534,327247
TXN000079_CUST0136,CUST0136,2026-08-27,debit,p2p,701,326546
TXN000001_CUST0137,CUST0137,2026-03-01,credit,salary,53108,61413
TXN000002_CUST0137,CUST0137,2026-03-04,debit,p2p,1988,59425
TXN000003_CUST0137,CUST0137,2026-03-05,debit,rent,10107,49318
TXN000004_CUST0137,CUST0137,2026-03-06,debit,utility_bill,239,49079
TXN000005_CUST0137,CUST0137,2026-03-07,debit,entertainment,1457,47622
TXN000006_CUST0137,CUST0137,2026-03-09,debit,utility_bill,2461,45161
TXN000007_CUST0137,CUST0137,2026-03-11,debit,entertainment,269,44892
TXN000008_CUST0137,CUST0137,2026-03-12,debit,utility_bill,2108,42784
TXN000009_CUST0137,CUST0137,2026-03-15,debit,entertainment,906,41878
TXN000010_CUST0137,CUST0137,2026-03-16,debit,utility_bill,775,41103
TXN000011_CUST0137,CUST0137,2026-03-18,debit,utility_bill,726,40377
TXN000012_CUST0137,CUST0137,2026-03-19,debit,entertainment,2122,38255
TXN000013_CUST0137,CUST0137,2026-03-20,debit,rent,10796,27459
TXN000014_CUST0137,CUST0137,2026-03-22,debit,entertainment,1739,25720
TXN000015_CUST0137,CUST0137,2026-03-24,debit,utility_bill,1285,24435
TXN000016_CUST0137,CUST0137,2026-03-25,debit,p2p,2219,22216
TXN000017_CUST0137,CUST0137,2026-03-26,debit,entertainment,2450,19766
TXN000018_CUST0137,CUST0137,2026-04-01,credit,salary,53214,72980
TXN000019_CUST0137,CUST0137,2026-04-02,debit,p2p,2319,70661
TXN000020_CUST0137,CUST0137,2026-04-03,debit,entertainment,2399,68262
TXN000021_CUST0137,CUST0137,2026-04-05,debit,rent,5940,62322
TXN000022_CUST0137,CUST0137,2026-04-06,debit,entertainment,2475,59847
TXN000023_CUST0137,CUST0137,2026-04-07,debit,entertainment,2354,57493
TXN000024_CUST0137,CUST0137,2026-04-14,debit,entertainment,1001,56492
TXN000025_CUST0137,CUST0137,2026-04-15,debit,groceries,2405,54087
TXN000026_CUST0137,CUST0137,2026-04-18,debit,groceries,1271,52816
TXN000027_CUST0137,CUST0137,2026-04-19,debit,entertainment,2137,50679
TXN000028_CUST0137,CUST0137,2026-04-20,debit,rent,9677,41002
TXN000029_CUST0137,CUST0137,2026-04-24,debit,groceries,941,40061
TXN000030_CUST0137,CUST0137,2026-04-25,debit,entertainment,883,39178
TXN000031_CUST0137,CUST0137,2026-05-01,credit,salary,53621,92799
TXN000032_CUST0137,CUST0137,2026-05-06,debit,groceries,1503,91296
TXN000033_CUST0137,CUST0137,2026-05-08,debit,p2p,2077,89219
TXN000034_CUST0137,CUST0137,2026-05-10,debit,utility_bill,740,88479
TXN000035_CUST0137,CUST0137,2026-05-13,debit,entertainment,1503,86976
TXN000036_CUST0137,CUST0137,2026-05-14,debit,entertainment,1452,85524
TXN000037_CUST0137,CUST0137,2026-05-16,debit,groceries,693,84831
TXN000038_CUST0137,CUST0137,2026-05-17,debit,groceries,1106,83725
TXN000039_CUST0137,CUST0137,2026-05-19,debit,entertainment,342,83383
TXN000040_CUST0137,CUST0137,2026-05-23,debit,groceries,1188,82195
TXN000041_CUST0137,CUST0137,2026-05-26,debit,groceries,2174,80021
TXN000042_CUST0137,CUST0137,2026-05-27,debit,p2p,2471,77550
TXN000043_CUST0137,CUST0137,2026-05-28,debit,entertainment,2046,75504
TXN000044_CUST0137,CUST0137,2026-05-29,debit,p2p,1663,73841
TXN000045_CUST0137,CUST0137,2026-05-31,debit,entertainment,1412,72429
TXN000046_CUST0137,CUST0137,2026-06-01,credit,salary,52365,124794
TXN000047_CUST0137,CUST0137,2026-06-01,debit,entertainment,1682,123112
TXN000048_CUST0137,CUST0137,2026-06-02,debit,p2p,2141,120971
TXN000049_CUST0137,CUST0137,2026-06-05,debit,rent,8196,112775
TXN000050_CUST0137,CUST0137,2026-06-06,debit,utility_bill,721,112054
TXN000051_CUST0137,CUST0137,2026-06-07,debit,utility_bill,801,111253
TXN000052_CUST0137,CUST0137,2026-06-10,debit,utility_bill,480,110773
TXN000053_CUST0137,CUST0137,2026-06-12,debit,groceries,1288,109485
TXN000054_CUST0137,CUST0137,2026-06-14,debit,p2p,1963,107522
TXN000055_CUST0137,CUST0137,2026-06-16,debit,p2p,1624,105898
TXN000056_CUST0137,CUST0137,2026-06-19,debit,utility_bill,763,105135
TXN000057_CUST0137,CUST0137,2026-06-20,debit,rent,4118,101017
TXN000058_CUST0137,CUST0137,2026-06-21,debit,groceries,2401,98616
TXN000059_CUST0137,CUST0137,2026-06-27,debit,utility_bill,1617,96999
TXN000060_CUST0137,CUST0137,2026-07-01,credit,salary,53030,150029
TXN000061_CUST0137,CUST0137,2026-07-03,debit,entertainment,1442,148587
TXN000062_CUST0137,CUST0137,2026-07-05,debit,rent,10769,137818
TXN000063_CUST0137,CUST0137,2026-07-06,debit,utility_bill,2059,135759
TXN000064_CUST0137,CUST0137,2026-07-07,debit,utility_bill,1212,134547
TXN000065_CUST0137,CUST0137,2026-07-11,debit,groceries,401,134146
TXN000066_CUST0137,CUST0137,2026-07-14,debit,p2p,2064,132082
TXN000067_CUST0137,CUST0137,2026-07-18,debit,entertainment,1341,130741
TXN000068_CUST0137,CUST0137,2026-07-24,debit,p2p,1247,129494
TXN000069_CUST0137,CUST0137,2026-07-28,debit,utility_bill,2320,127174
TXN000070_CUST0137,CUST0137,2026-08-01,credit,salary,52291,179465
TXN000071_CUST0137,CUST0137,2026-08-06,debit,groceries,736,178729
TXN000072_CUST0137,CUST0137,2026-08-07,debit,utility_bill,453,178276
TXN000073_CUST0137,CUST0137,2026-08-08,debit,groceries,717,177559
TXN000074_CUST0137,CUST0137,2026-08-11,debit,entertainment,2237,175322
TXN000075_CUST0137,CUST0137,2026-08-12,debit,p2p,1340,173982
TXN000076_CUST0137,CUST0137,2026-08-16,debit,utility_bill,2151,171831
TXN000077_CUST0137,CUST0137,2026-08-17,debit,entertainment,2190,169641
TXN000078_CUST0137,CUST0137,2026-08-19,debit,groceries,339,169302
TXN000079_CUST0137,CUST0137,2026-08-20,debit,utility_bill,1915,167387
TXN000080_CUST0137,CUST0137,2026-08-20,debit,rent,6963,160424
TXN000081_CUST0137,CUST0137,2026-08-21,debit,entertainment,2236,158188
TXN000082_CUST0137,CUST0137,2026-08-23,debit,entertainment,2065,156123
TXN000083_CUST0137,CUST0137,2026-08-26,debit,p2p,1047,155076
TXN000084_CUST0137,CUST0137,2026-08-27,debit,groceries,1005,154071
TXN000001_CUST0138,CUST0138,2026-03-01,debit,utility_bill,2381,5508
TXN000002_CUST0138,CUST0138,2026-03-02,credit,salary,66975,72483
TXN000003_CUST0138,CUST0138,2026-03-04,debit,entertainment,2120,70363
TXN000004_CUST0138,CUST0138,2026-03-05,debit,p2p,2394,67969
TXN000005_CUST0138,CUST0138,2026-03-05,debit,rent,5851,62118
TXN000006_CUST0138,CUST0138,2026-03-06,debit,entertainment,1287,60831
TXN000007_CUST0138,CUST0138,2026-03-11,debit,utility_bill,531,60300
TXN000008_CUST0138,CUST0138,2026-03-15,debit,p2p,2203,58097
TXN000009_CUST0138,CUST0138,2026-03-19,debit,utility_bill,235,57862
TXN000010_CUST0138,CUST0138,2026-03-20,debit,rent,4819,53043
TXN000011_CUST0138,CUST0138,2026-03-21,debit,p2p,2064,50979
TXN000012_CUST0138,CUST0138,2026-03-22,debit,entertainment,1995,48984
TXN000013_CUST0138,CUST0138,2026-03-30,debit,p2p,1188,47796
TXN000014_CUST0138,CUST0138,2026-04-02,credit,salary,65313,113109
TXN000015_CUST0138,CUST0138,2026-04-05,debit,rent,6777,106332
TXN000016_CUST0138,CUST0138,2026-04-12,debit,groceries,684,105648
TXN000017_CUST0138,CUST0138,2026-04-13,debit,entertainment,1361,104287
TXN000018_CUST0138,CUST0138,2026-04-14,debit,entertainment,1095,103192
TXN000019_CUST0138,CUST0138,2026-04-16,debit,entertainment,2314,100878
TXN000020_CUST0138,CUST0138,2026-04-17,debit,utility_bill,557,100321
TXN000021_CUST0138,CUST0138,2026-04-20,debit,p2p,2422,97899
TXN000022_CUST0138,CUST0138,2026-04-27,debit,utility_bill,2160,95739
TXN000023_CUST0138,CUST0138,2026-05-01,debit,groceries,858,94881
TXN000024_CUST0138,CUST0138,2026-05-02,credit,salary,65141,160022
TXN000025_CUST0138,CUST0138,2026-05-06,debit,utility_bill,1930,158092
TXN000026_CUST0138,CUST0138,2026-05-11,debit,entertainment,321,157771
TXN000027_CUST0138,CUST0138,2026-05-14,debit,groceries,629,157142
TXN000028_CUST0138,CUST0138,2026-05-18,debit,utility_bill,1565,155577
TXN000029_CUST0138,CUST0138,2026-05-20,debit,p2p,259,155318
TXN000030_CUST0138,CUST0138,2026-05-20,debit,rent,4266,151052
TXN000031_CUST0138,CUST0138,2026-05-27,debit,utility_bill,882,150170
TXN000032_CUST0138,CUST0138,2026-05-28,debit,groceries,1620,148550
TXN000033_CUST0138,CUST0138,2026-05-29,debit,utility_bill,324,148226
TXN000034_CUST0138,CUST0138,2026-05-31,debit,p2p,1720,146506
TXN000035_CUST0138,CUST0138,2026-06-02,credit,salary,64652,211158
TXN000036_CUST0138,CUST0138,2026-06-03,debit,entertainment,1718,209440
TXN000037_CUST0138,CUST0138,2026-06-04,debit,entertainment,627,208813
TXN000038_CUST0138,CUST0138,2026-06-05,debit,rent,4509,204304
TXN000039_CUST0138,CUST0138,2026-06-06,debit,utility_bill,1229,203075
TXN000040_CUST0138,CUST0138,2026-06-11,debit,groceries,2145,200930
TXN000041_CUST0138,CUST0138,2026-06-12,debit,groceries,1756,199174
TXN000042_CUST0138,CUST0138,2026-06-14,debit,entertainment,2259,196915
TXN000043_CUST0138,CUST0138,2026-06-20,debit,utility_bill,646,196269
TXN000044_CUST0138,CUST0138,2026-06-20,debit,rent,6909,189360
TXN000045_CUST0138,CUST0138,2026-06-22,debit,utility_bill,1400,187960
TXN000046_CUST0138,CUST0138,2026-06-24,debit,entertainment,966,186994
TXN000047_CUST0138,CUST0138,2026-06-25,debit,entertainment,399,186595
TXN000048_CUST0138,CUST0138,2026-06-28,debit,p2p,510,186085
TXN000049_CUST0138,CUST0138,2026-07-02,credit,salary,65199,251284
TXN000050_CUST0138,CUST0138,2026-07-05,debit,entertainment,1701,249583
TXN000051_CUST0138,CUST0138,2026-07-05,debit,rent,7167,242416
TXN000052_CUST0138,CUST0138,2026-07-08,debit,utility_bill,2218,240198
TXN000053_CUST0138,CUST0138,2026-07-09,debit,groceries,170,240028
TXN000054_CUST0138,CUST0138,2026-07-13,debit,entertainment,1227,238801
TXN000055_CUST0138,CUST0138,2026-07-14,debit,p2p,2153,236648
TXN000056_CUST0138,CUST0138,2026-07-16,debit,entertainment,1134,235514
TXN000057_CUST0138,CUST0138,2026-07-18,debit,utility_bill,753,234761
TXN000058_CUST0138,CUST0138,2026-07-19,debit,utility_bill,1064,233697
TXN000059_CUST0138,CUST0138,2026-07-23,debit,utility_bill,1113,232584
TXN000060_CUST0138,CUST0138,2026-07-24,debit,groceries,623,231961
TXN000061_CUST0138,CUST0138,2026-07-25,debit,groceries,2078,229883
TXN000062_CUST0138,CUST0138,2026-07-31,debit,groceries,296,229587
TXN000063_CUST0138,CUST0138,2026-08-01,debit,p2p,503,229084
TXN000064_CUST0138,CUST0138,2026-08-02,credit,salary,66767,295851
TXN000065_CUST0138,CUST0138,2026-08-02,debit,entertainment,816,295035
TXN000066_CUST0138,CUST0138,2026-08-04,debit,utility_bill,1031,294004
TXN000067_CUST0138,CUST0138,2026-08-05,debit,rent,7937,286067
TXN000068_CUST0138,CUST0138,2026-08-08,debit,utility_bill,1766,284301
TXN000069_CUST0138,CUST0138,2026-08-13,debit,p2p,1573,282728
TXN000070_CUST0138,CUST0138,2026-08-16,debit,groceries,2211,280517
TXN000071_CUST0138,CUST0138,2026-08-19,debit,p2p,553,279964
TXN000072_CUST0138,CUST0138,2026-08-20,debit,rent,11338,268626
TXN000073_CUST0138,CUST0138,2026-08-22,debit,utility_bill,938,267688
TXN000074_CUST0138,CUST0138,2026-08-26,debit,entertainment,2345,265343
TXN000001_CUST0139,CUST0139,2026-03-01,debit,utility_bill,2368,11715
TXN000002_CUST0139,CUST0139,2026-03-02,credit,salary,70978,82693
TXN000003_CUST0139,CUST0139,2026-03-05,debit,groceries,2399,80294
TXN000004_CUST0139,CUST0139,2026-03-06,debit,utility_bill,808,79486
TXN000005_CUST0139,CUST0139,2026-03-11,debit,entertainment,1172,78314
TXN000006_CUST0139,CUST0139,2026-03-12,debit,entertainment,305,78009
TXN000007_CUST0139,CUST0139,2026-03-13,debit,entertainment,1630,76379
TXN000008_CUST0139,CUST0139,2026-03-14,debit,groceries,1567,74812
TXN000009_CUST0139,CUST0139,2026-03-15,debit,entertainment,489,74323
TXN000010_CUST0139,CUST0139,2026-03-16,debit,utility_bill,473,73850
TXN000011_CUST0139,CUST0139,2026-03-20,debit,entertainment,2066,71784
TXN000012_CUST0139,CUST0139,2026-03-20,debit,rent,3004,68780
TXN000013_CUST0139,CUST0139,2026-03-22,debit,groceries,2220,66560
TXN000014_CUST0139,CUST0139,2026-03-25,debit,p2p,1723,64837
TXN000015_CUST0139,CUST0139,2026-03-28,debit,utility_bill,2405,62432
TXN000016_CUST0139,CUST0139,2026-04-02,credit,salary,71629,134061
TXN000017_CUST0139,CUST0139,2026-04-03,debit,utility_bill,241,133820
TXN000018_CUST0139,CUST0139,2026-04-05,debit,utility_bill,1695,132125
TXN000019_CUST0139,CUST0139,2026-04-05,debit,rent,7290,124835
TXN000020_CUST0139,CUST0139,2026-04-08,debit,entertainment,536,124299
TXN000021_CUST0139,CUST0139,2026-04-12,debit,entertainment,2384,121915
TXN000022_CUST0139,CUST0139,2026-04-14,debit,p2p,1275,120640
TXN000023_CUST0139,CUST0139,2026-04-19,debit,groceries,1854,118786
TXN000024_CUST0139,CUST0139,2026-04-23,debit,p2p,2315,116471
TXN000025_CUST0139,CUST0139,2026-04-25,debit,utility_bill,1582,114889
TXN000026_CUST0139,CUST0139,2026-05-02,credit,salary,73479,188368
TXN000027_CUST0139,CUST0139,2026-05-02,debit,p2p,546,187822
TXN000028_CUST0139,CUST0139,2026-05-05,debit,rent,6809,181013
TXN000029_CUST0139,CUST0139,2026-05-06,debit,utility_bill,499,180514
TXN000030_CUST0139,CUST0139,2026-05-17,debit,entertainment,919,179595
TXN000031_CUST0139,CUST0139,2026-05-18,debit,groceries,2431,177164
TXN000032_CUST0139,CUST0139,2026-05-19,debit,entertainment,502,176662
