attempt_id,mandate_id,customer_id,merchant_name,scheduled_date,attempt_date,attempt_number,amount_required,balance_at_attempt,status,failure_reason,ground_truth_retry_date,ground_truth_recoverable
ATMPT00611,MNDT00092,CUST0051,Health Insurance,2026-07-20,2026-07-20,1,1850,204145,SUCCESS,,,FALSE
ATMPT00612,MNDT00092,CUST0051,Health Insurance,2026-08-20,2026-08-20,1,1850,235471,SUCCESS,,,FALSE
ATMPT00613,MNDT00093,CUST0051,SIP - Mutual Fund,2026-03-18,2026-03-18,1,5000,47065,SUCCESS,,,FALSE
ATMPT00614,MNDT00093,CUST0051,SIP - Mutual Fund,2026-04-18,2026-04-18,1,5000,80287,SUCCESS,,,FALSE
ATMPT00615,MNDT00093,CUST0051,SIP - Mutual Fund,2026-05-18,2026-05-18,1,5000,119902,SUCCESS,,,FALSE
ATMPT00616,MNDT00093,CUST0051,SIP - Mutual Fund,2026-06-18,2026-06-18,1,5000,169645,SUCCESS,,,FALSE
ATMPT00617,MNDT00093,CUST0051,SIP - Mutual Fund,2026-07-18,2026-07-18,1,5000,213153,SUCCESS,,,FALSE
ATMPT00618,MNDT00093,CUST0051,SIP - Mutual Fund,2026-08-18,2026-08-18,1,5000,242621,FAILED,ACCOUNT_ISSUE,,FALSE
ATMPT00619,MNDT00093,CUST0051,SIP - Mutual Fund,2026-08-18,2026-08-20,2,5000,235471,SUCCESS,,,
ATMPT00620,MNDT00094,CUST0051,Spotify Premium,2026-03-16,2026-03-16,1,119,47496,SUCCESS,,,FALSE
ATMPT00621,MNDT00094,CUST0051,Spotify Premium,2026-04-16,2026-04-16,1,119,80287,SUCCESS,,,FALSE
ATMPT00622,MNDT00094,CUST0051,Spotify Premium,2026-05-16,2026-05-16,1,119,121277,SUCCESS,,,FALSE
ATMPT00623,MNDT00094,CUST0051,Spotify Premium,2026-06-16,2026-06-16,1,119,169645,SUCCESS,,,FALSE
ATMPT00624,MNDT00094,CUST0051,Spotify Premium,2026-07-16,2026-07-16,1,119,213153,SUCCESS,,,FALSE
ATMPT00625,MNDT00094,CUST0051,Spotify Premium,2026-08-16,2026-08-16,1,119,243984,SUCCESS,,,FALSE
ATMPT00626,MNDT00095,CUST0052,Jio Fiber,2026-03-06,2026-03-06,1,999,31833,FAILED,MANDATE_REVOKED,,FALSE
ATMPT00627,MNDT00096,CUST0052,LIC Premium,2026-03-11,2026-03-11,1,2499,21361,SUCCESS,,,FALSE
ATMPT00628,MNDT00096,CUST0052,LIC Premium,2026-04-11,2026-04-11,1,2499,8628,SUCCESS,,,FALSE
ATMPT00629,MNDT00096,CUST0052,LIC Premium,2026-05-11,2026-05-11,1,2499,15743,FAILED,BANK_DECLINED,2026-05-12,TRUE
ATMPT00630,MNDT00096,CUST0052,LIC Premium,2026-05-11,2026-05-13,2,2499,13451,SUCCESS,,,
ATMPT00631,MNDT00096,CUST0052,LIC Premium,2026-06-11,2026-06-11,1,2499,15047,SUCCESS,,,FALSE
ATMPT00632,MNDT00096,CUST0052,LIC Premium,2026-07-11,2026-07-11,1,2499,25981,SUCCESS,,,FALSE
ATMPT00633,MNDT00096,CUST0052,LIC Premium,2026-08-11,2026-08-11,1,2499,25166,SUCCESS,,,FALSE
ATMPT00634,MNDT00097,CUST0053,Bike Loan EMI,2026-03-01,2026-03-01,1,3200,1846,FAILED,INSUFFICIENT_BALANCE,2026-03-02,TRUE
ATMPT00635,MNDT00097,CUST0053,Bike Loan EMI,2026-03-01,2026-03-03,2,3200,37769,SUCCESS,,,
ATMPT00636,MNDT00097,CUST0053,Bike Loan EMI,2026-04-01,2026-04-01,1,3200,24160,SUCCESS,,,FALSE
ATMPT00637,MNDT00097,CUST0053,Bike Loan EMI,2026-05-01,2026-05-01,1,3200,45774,SUCCESS,,,FALSE
ATMPT00638,MNDT00097,CUST0053,Bike Loan EMI,2026-06-01,2026-06-01,1,3200,56943,SUCCESS,,,FALSE
ATMPT00639,MNDT00097,CUST0053,Bike Loan EMI,2026-07-01,2026-07-01,1,3200,68270,SUCCESS,,,FALSE
ATMPT00640,MNDT00097,CUST0053,Bike Loan EMI,2026-08-01,2026-08-01,1,3200,79110,SUCCESS,,,FALSE
ATMPT00641,MNDT00098,CUST0053,Health Insurance,2026-03-18,2026-03-18,1,1850,30469,SUCCESS,,,FALSE
ATMPT00642,MNDT00098,CUST0053,Health Insurance,2026-04-18,2026-04-18,1,1850,49415,FAILED,TECHNICAL_FAILURE,2026-04-19,TRUE
ATMPT00643,MNDT00098,CUST0053,Health Insurance,2026-04-18,2026-04-20,2,1850,49415,SUCCESS,,,
ATMPT00644,MNDT00098,CUST0053,Health Insurance,2026-05-18,2026-05-18,1,1850,67736,SUCCESS,,,FALSE
ATMPT00645,MNDT00098,CUST0053,Health Insurance,2026-06-18,2026-06-18,1,1850,75995,SUCCESS,,,FALSE
ATMPT00646,MNDT00098,CUST0053,Health Insurance,2026-07-18,2026-07-18,1,1850,85599,SUCCESS,,,FALSE
ATMPT00647,MNDT00098,CUST0053,Health Insurance,2026-08-18,2026-08-18,1,1850,97682,FAILED,ACCOUNT_ISSUE,,FALSE
ATMPT00648,MNDT00098,CUST0053,Health Insurance,2026-08-18,2026-08-20,2,1850,95527,SUCCESS,,,
ATMPT00649,MNDT00099,CUST0053,SIP - Mutual Fund,2026-03-06,2026-03-06,1,5000,31444,FAILED,MANDATE_REVOKED,,FALSE
ATMPT00650,MNDT00101,CUST0054,SIP - Mutual Fund,2026-03-18,2026-03-18,1,5000,55761,SUCCESS,,,FALSE
ATMPT00651,MNDT00101,CUST0054,SIP - Mutual Fund,2026-04-18,2026-04-18,1,5000,80403,SUCCESS,,,FALSE
ATMPT00652,MNDT00101,CUST0054,SIP - Mutual Fund,2026-05-18,2026-05-18,1,5000,115658,SUCCESS,,,FALSE
ATMPT00653,MNDT00101,CUST0054,SIP - Mutual Fund,2026-06-18,2026-06-18,1,5000,151006,SUCCESS,,,FALSE
ATMPT00654,MNDT00101,CUST0054,SIP - Mutual Fund,2026-07-18,2026-07-18,1,5000,169872,SUCCESS,,,FALSE
ATMPT00655,MNDT00101,CUST0054,SIP - Mutual Fund,2026-08-18,2026-08-18,1,5000,201252,SUCCESS,,,FALSE
ATMPT00656,MNDT00102,CUST0055,Zomato Gold,2026-03-03,2026-03-03,1,299,71821,SUCCESS,,,FALSE
ATMPT00657,MNDT00102,CUST0055,Zomato Gold,2026-04-03,2026-04-03,1,299,98955,SUCCESS,,,FALSE
ATMPT00658,MNDT00102,CUST0055,Zomato Gold,2026-05-03,2026-05-03,1,299,128988,FAILED,ACCOUNT_ISSUE,,FALSE
ATMPT00659,MNDT00102,CUST0055,Zomato Gold,2026-05-03,2026-05-05,2,299,126874,SUCCESS,,,
ATMPT00660,MNDT00102,CUST0055,Zomato Gold,2026-06-03,2026-06-03,1,299,172423,SUCCESS,,,FALSE
ATMPT00661,MNDT00102,CUST0055,Zomato Gold,2026-07-03,2026-07-03,1,299,207779,SUCCESS,,,FALSE
ATMPT00662,MNDT00102,CUST0055,Zomato Gold,2026-08-03,2026-08-03,1,299,236869,SUCCESS,,,FALSE
ATMPT00663,MNDT00103,CUST0055,Jio Fiber,2026-03-19,2026-03-19,1,999,46867,SUCCESS,,,FALSE
ATMPT00664,MNDT00103,CUST0055,Jio Fiber,2026-04-19,2026-04-19,1,999,76706,SUCCESS,,,FALSE
ATMPT00665,MNDT00103,CUST0055,Jio Fiber,2026-05-19,2026-05-19,1,999,115266,SUCCESS,,,FALSE
ATMPT00666,MNDT00103,CUST0055,Jio Fiber,2026-06-19,2026-06-19,1,999,147306,SUCCESS,,,FALSE
ATMPT00667,MNDT00103,CUST0055,Jio Fiber,2026-07-19,2026-07-19,1,999,181715,SUCCESS,,,FALSE
ATMPT00668,MNDT00103,CUST0055,Jio Fiber,2026-08-19,2026-08-19,1,999,222794,SUCCESS,,,FALSE
ATMPT00669,MNDT00104,CUST0056,SIP - Mutual Fund,2026-03-06,2026-03-06,1,5000,12873,SUCCESS,,,FALSE
ATMPT00670,MNDT00104,CUST0056,SIP - Mutual Fund,2026-04-06,2026-04-06,1,5000,63435,SUCCESS,,,FALSE
ATMPT00671,MNDT00104,CUST0056,SIP - Mutual Fund,2026-05-06,2026-05-06,1,5000,100109,SUCCESS,,,FALSE
ATMPT00672,MNDT00104,CUST0056,SIP - Mutual Fund,2026-06-06,2026-06-06,1,5000,149033,SUCCESS,,,FALSE
ATMPT00673,MNDT00104,CUST0056,SIP - Mutual Fund,2026-07-06,2026-07-06,1,5000,188186,SUCCESS,,,FALSE
ATMPT00674,MNDT00104,CUST0056,SIP - Mutual Fund,2026-08-06,2026-08-06,1,5000,225012,SUCCESS,,,FALSE
ATMPT00675,MNDT00105,CUST0056,Health Insurance,2026-03-18,2026-03-18,1,1850,78801,FAILED,TECHNICAL_FAILURE,2026-03-19,TRUE
ATMPT00676,MNDT00105,CUST0056,Health Insurance,2026-03-18,2026-03-20,2,1850,78605,SUCCESS,,,
ATMPT00677,MNDT00105,CUST0056,Health Insurance,2026-04-18,2026-04-18,1,1850,126856,SUCCESS,,,FALSE
ATMPT00678,MNDT00105,CUST0056,Health Insurance,2026-05-18,2026-05-18,1,1850,169095,FAILED,ACCOUNT_ISSUE,,FALSE
ATMPT00679,MNDT00105,CUST0056,Health Insurance,2026-05-18,2026-05-20,2,1850,161184,SUCCESS,,,
ATMPT00680,MNDT00105,CUST0056,Health Insurance,2026-06-18,2026-06-18,1,1850,211970,SUCCESS,,,FALSE
ATMPT00681,MNDT00105,CUST0056,Health Insurance,2026-07-18,2026-07-18,1,1850,249088,SUCCESS,,,FALSE
ATMPT00682,MNDT00105,CUST0056,Health Insurance,2026-08-18,2026-08-18,1,1850,290777,SUCCESS,,,FALSE
ATMPT00683,MNDT00106,CUST0057,LIC Premium,2026-03-09,2026-03-09,1,2499,8658,SUCCESS,,,FALSE
ATMPT00684,MNDT00106,CUST0057,LIC Premium,2026-04-09,2026-04-09,1,2499,46467,SUCCESS,,,FALSE
ATMPT00685,MNDT00106,CUST0057,LIC Premium,2026-05-09,2026-05-09,1,2499,78515,SUCCESS,,,FALSE
ATMPT00686,MNDT00106,CUST0057,LIC Premium,2026-06-09,2026-06-09,1,2499,104529,FAILED,TECHNICAL_FAILURE,2026-06-10,TRUE
ATMPT00687,MNDT00106,CUST0057,LIC Premium,2026-06-09,2026-06-11,2,2499,104529,SUCCESS,,,
ATMPT00688,MNDT00106,CUST0057,LIC Premium,2026-07-09,2026-07-09,1,2499,146116,SUCCESS,,,FALSE
ATMPT00689,MNDT00106,CUST0057,LIC Premium,2026-08-09,2026-08-09,1,2499,185241,SUCCESS,,,FALSE
ATMPT00690,MNDT00107,CUST0057,Cult.fit Gym,2026-03-01,2026-03-01,1,1499,9534,SUCCESS,,,FALSE
ATMPT00691,MNDT00107,CUST0057,Cult.fit Gym,2026-04-01,2026-04-01,1,1499,50356,SUCCESS,,,FALSE
ATMPT00692,MNDT00107,CUST0057,Cult.fit Gym,2026-05-01,2026-05-01,1,1499,86592,SUCCESS,,,FALSE
ATMPT00693,MNDT00107,CUST0057,Cult.fit Gym,2026-06-01,2026-06-01,1,1499,115786,FAILED,BANK_DECLINED,2026-06-02,TRUE
ATMPT00694,MNDT00107,CUST0057,Cult.fit Gym,2026-06-01,2026-06-03,2,1499,114105,SUCCESS,,,
ATMPT00695,MNDT00107,CUST0057,Cult.fit Gym,2026-07-01,2026-07-01,1,1499,150299,SUCCESS,,,FALSE
ATMPT00696,MNDT00107,CUST0057,Cult.fit Gym,2026-08-01,2026-08-01,1,1499,193379,SUCCESS,,,FALSE
ATMPT00697,MNDT00108,CUST0058,Bike Loan EMI,2026-03-16,2026-03-16,1,3200,27657,FAILED,MANDATE_REVOKED,,FALSE
ATMPT00698,MNDT00109,CUST0058,Health Insurance,2026-03-06,2026-03-06,1,1850,30116,SUCCESS,,,FALSE
ATMPT00699,MNDT00109,CUST0058,Health Insurance,2026-04-06,2026-04-06,1,1850,32774,SUCCESS,,,FALSE
ATMPT00700,MNDT00109,CUST0058,Health Insurance,2026-05-06,2026-05-06,1,1850,54409,FAILED,ACCOUNT_ISSUE,,FALSE
ATMPT00701,MNDT00109,CUST0058,Health Insurance,2026-05-06,2026-05-08,2,1850,54409,SUCCESS,,,
ATMPT00702,MNDT00109,CUST0058,Health Insurance,2026-06-06,2026-06-06,1,1850,50803,SUCCESS,,,FALSE
ATMPT00703,MNDT00109,CUST0058,Health Insurance,2026-07-06,2026-07-06,1,1850,63790,SUCCESS,,,FALSE
ATMPT00704,MNDT00109,CUST0058,Health Insurance,2026-08-06,2026-08-06,1,1850,79984,SUCCESS,,,FALSE
ATMPT00705,MNDT00110,CUST0058,SIP - Mutual Fund,2026-03-15,2026-03-15,1,5000,27657,SUCCESS,,,FALSE
ATMPT00706,MNDT00110,CUST0058,SIP - Mutual Fund,2026-04-15,2026-04-15,1,5000,32024,SUCCESS,,,FALSE
ATMPT00707,MNDT00110,CUST0058,SIP - Mutual Fund,2026-05-15,2026-05-15,1,5000,49323,SUCCESS,,,FALSE
ATMPT00708,MNDT00110,CUST0058,SIP - Mutual Fund,2026-06-15,2026-06-15,1,5000,44467,SUCCESS,,,FALSE
ATMPT00709,MNDT00110,CUST0058,SIP - Mutual Fund,2026-07-15,2026-07-15,1,5000,56463,SUCCESS,,,FALSE
ATMPT00710,MNDT00110,CUST0058,SIP - Mutual Fund,2026-08-15,2026-08-15,1,5000,77691,SUCCESS,,,FALSE
ATMPT00711,MNDT00111,CUST0059,Personal Loan EMI,2026-03-18,2026-03-18,1,8500,817,FAILED,INSUFFICIENT_BALANCE,2026-03-31,TRUE
ATMPT00712,MNDT00111,CUST0059,Personal Loan EMI,2026-03-18,2026-03-20,2,8500,817,FAILED,INSUFFICIENT_BALANCE,,
ATMPT00713,MNDT00111,CUST0059,Personal Loan EMI,2026-03-18,2026-03-22,3,8500,817,FAILED,INSUFFICIENT_BALANCE,,
ATMPT00714,MNDT00111,CUST0059,Personal Loan EMI,2026-04-18,2026-04-18,1,8500,17508,SUCCESS,,,FALSE
ATMPT00715,MNDT00111,CUST0059,Personal Loan EMI,2026-05-18,2026-05-18,1,8500,23630,SUCCESS,,,FALSE
ATMPT00716,MNDT00111,CUST0059,Personal Loan EMI,2026-06-18,2026-06-18,1,8500,25599,FAILED,ACCOUNT_ISSUE,,FALSE
ATMPT00717,MNDT00111,CUST0059,Personal Loan EMI,2026-06-18,2026-06-20,2,8500,22459,SUCCESS,,,
ATMPT00718,MNDT00111,CUST0059,Personal Loan EMI,2026-07-18,2026-07-18,1,8500,13525,SUCCESS,,,FALSE
ATMPT00719,MNDT00111,CUST0059,Personal Loan EMI,2026-08-18,2026-08-18,1,8500,12311,SUCCESS,,,FALSE
ATMPT00720,MNDT00112,CUST0060,Personal Loan EMI,2026-03-26,2026-03-26,1,8500,16811,SUCCESS,,,FALSE
ATMPT00721,MNDT00112,CUST0060,Personal Loan EMI,2026-04-26,2026-04-26,1,8500,17970,SUCCESS,,,FALSE
ATMPT00722,MNDT00112,CUST0060,Personal Loan EMI,2026-05-26,2026-05-26,1,8500,29519,SUCCESS,,,FALSE
ATMPT00723,MNDT00112,CUST0060,Personal Loan EMI,2026-06-26,2026-06-26,1,8500,45127,SUCCESS,,,FALSE
ATMPT00724,MNDT00112,CUST0060,Personal Loan EMI,2026-07-26,2026-07-26,1,8500,67555,SUCCESS,,,FALSE
ATMPT00725,MNDT00112,CUST0060,Personal Loan EMI,2026-08-26,2026-08-26,1,8500,77034,SUCCESS,,,FALSE
ATMPT00726,MNDT00113,CUST0061,Cult.fit Gym,2026-03-20,2026-03-20,1,1499,471,FAILED,INSUFFICIENT_BALANCE,2026-04-01,TRUE
ATMPT00727,MNDT00113,CUST0061,Cult.fit Gym,2026-03-20,2026-03-22,2,1499,471,FAILED,INSUFFICIENT_BALANCE,,
ATMPT00728,MNDT00113,CUST0061,Cult.fit Gym,2026-03-20,2026-03-24,3,1499,471,FAILED,INSUFFICIENT_BALANCE,,
ATMPT00729,MNDT00113,CUST0061,Cult.fit Gym,2026-04-20,2026-04-20,1,1499,7027,SUCCESS,,,FALSE
ATMPT00730,MNDT00113,CUST0061,Cult.fit Gym,2026-05-20,2026-05-20,1,1499,28812,FAILED,TECHNICAL_FAILURE,2026-05-21,TRUE
ATMPT00731,MNDT00113,CUST0061,Cult.fit Gym,2026-05-20,2026-05-22,2,1499,27615,SUCCESS,,,
ATMPT00732,MNDT00113,CUST0061,Cult.fit Gym,2026-06-20,2026-06-20,1,1499,22642,FAILED,BANK_DECLINED,2026-06-21,TRUE
ATMPT00733,MNDT00113,CUST0061,Cult.fit Gym,2026-06-20,2026-06-22,2,1499,19796,SUCCESS,,,
ATMPT00734,MNDT00113,CUST0061,Cult.fit Gym,2026-07-20,2026-07-20,1,1499,21613,SUCCESS,,,FALSE
ATMPT00735,MNDT00113,CUST0061,Cult.fit Gym,2026-08-20,2026-08-20,1,1499,20960,SUCCESS,,,FALSE
ATMPT00736,MNDT00114,CUST0061,LIC Premium,2026-03-16,2026-03-16,1,2499,6255,SUCCESS,,,FALSE
ATMPT00737,MNDT00114,CUST0061,LIC Premium,2026-04-16,2026-04-16,1,2499,12233,SUCCESS,,,FALSE
ATMPT00738,MNDT00114,CUST0061,LIC Premium,2026-05-16,2026-05-16,1,2499,29975,SUCCESS,,,FALSE
ATMPT00739,MNDT00114,CUST0061,LIC Premium,2026-06-16,2026-06-16,1,2499,36968,SUCCESS,,,FALSE
ATMPT00740,MNDT00114,CUST0061,LIC Premium,2026-07-16,2026-07-16,1,2499,29886,SUCCESS,,,FALSE
ATMPT00741,MNDT00114,CUST0061,LIC Premium,2026-08-16,2026-08-16,1,2499,26869,SUCCESS,,,FALSE
ATMPT00742,MNDT00115,CUST0062,Jio Fiber,2026-03-07,2026-03-07,1,999,46399,SUCCESS,,,FALSE
ATMPT00743,MNDT00115,CUST0062,Jio Fiber,2026-04-07,2026-04-07,1,999,71653,SUCCESS,,,FALSE
ATMPT00744,MNDT00115,CUST0062,Jio Fiber,2026-05-07,2026-05-07,1,999,88937,SUCCESS,,,FALSE
ATMPT00745,MNDT00115,CUST0062,Jio Fiber,2026-06-07,2026-06-07,1,999,109596,SUCCESS,,,FALSE
ATMPT00746,MNDT00115,CUST0062,Jio Fiber,2026-07-07,2026-07-07,1,999,123922,SUCCESS,,,FALSE
ATMPT00747,MNDT00115,CUST0062,Jio Fiber,2026-08-07,2026-08-07,1,999,147648,SUCCESS,,,FALSE
ATMPT00748,MNDT00116,CUST0062,Bike Loan EMI,2026-03-20,2026-03-20,1,3200,42729,FAILED,TECHNICAL_FAILURE,2026-03-21,TRUE
ATMPT00749,MNDT00116,CUST0062,Bike Loan EMI,2026-03-20,2026-03-22,2,3200,38772,SUCCESS,,,
ATMPT00750,MNDT00116,CUST0062,Bike Loan EMI,2026-04-20,2026-04-20,1,3200,63641,FAILED,TECHNICAL_FAILURE,2026-04-21,TRUE
ATMPT00751,MNDT00116,CUST0062,Bike Loan EMI,2026-04-20,2026-04-22,2,3200,62322,SUCCESS,,,
ATMPT00752,MNDT00116,CUST0062,Bike Loan EMI,2026-05-20,2026-05-20,1,3200,72789,SUCCESS,,,FALSE
ATMPT00753,MNDT00116,CUST0062,Bike Loan EMI,2026-06-20,2026-06-20,1,3200,99154,SUCCESS,,,FALSE
ATMPT00754,MNDT00116,CUST0062,Bike Loan EMI,2026-07-20,2026-07-20,1,3200,119909,SUCCESS,,,FALSE
ATMPT00755,MNDT00116,CUST0062,Bike Loan EMI,2026-08-20,2026-08-20,1,3200,137432,SUCCESS,,,FALSE
ATMPT00756,MNDT00117,CUST0063,LIC Premium,2026-03-23,2026-03-23,1,2499,10553,FAILED,MANDATE_REVOKED,,FALSE
ATMPT00757,MNDT00118,CUST0063,Zomato Gold,2026-03-20,2026-03-20,1,299,10734,SUCCESS,,,FALSE
ATMPT00758,MNDT00118,CUST0063,Zomato Gold,2026-04-20,2026-04-20,1,299,7734,SUCCESS,,,FALSE
ATMPT00759,MNDT00118,CUST0063,Zomato Gold,2026-05-20,2026-05-20,1,299,6614,SUCCESS,,,FALSE
ATMPT00760,MNDT00118,CUST0063,Zomato Gold,2026-06-20,2026-06-20,1,299,22165,SUCCESS,,,FALSE
ATMPT00761,MNDT00118,CUST0063,Zomato Gold,2026-07-20,2026-07-20,1,299,12845,SUCCESS,,,FALSE
ATMPT00762,MNDT00118,CUST0063,Zomato Gold,2026-08-20,2026-08-20,1,299,8786,SUCCESS,,,FALSE
ATMPT00763,MNDT00119,CUST0063,Jio Fiber,2026-03-12,2026-03-12,1,999,67,FAILED,INSUFFICIENT_BALANCE,2026-03-13,TRUE
ATMPT00764,MNDT00119,CUST0063,Jio Fiber,2026-03-12,2026-03-14,2,999,2209,SUCCESS,,,
ATMPT00765,MNDT00119,CUST0063,Jio Fiber,2026-04-12,2026-04-12,1,999,12191,SUCCESS,,,FALSE
ATMPT00766,MNDT00119,CUST0063,Jio Fiber,2026-05-12,2026-05-12,1,999,2164,SUCCESS,,,FALSE
ATMPT00767,MNDT00119,CUST0063,Jio Fiber,2026-06-12,2026-06-12,1,999,16691,SUCCESS,,,FALSE
ATMPT00768,MNDT00119,CUST0063,Jio Fiber,2026-07-12,2026-07-12,1,999,13898,SUCCESS,,,FALSE
ATMPT00769,MNDT00119,CUST0063,Jio Fiber,2026-08-12,2026-08-12,1,999,10071,SUCCESS,,,FALSE
ATMPT00770,MNDT00120,CUST0064,Zomato Gold,2026-03-17,2026-03-17,1,299,60949,SUCCESS,,,FALSE
ATMPT00771,MNDT00120,CUST0064,Zomato Gold,2026-04-17,2026-04-17,1,299,106780,SUCCESS,,,FALSE
ATMPT00772,MNDT00120,CUST0064,Zomato Gold,2026-05-17,2026-05-17,1,299,149469,FAILED,ACCOUNT_ISSUE,,FALSE
ATMPT00773,MNDT00120,CUST0064,Zomato Gold,2026-05-17,2026-05-19,2,299,147481,SUCCESS,,,
ATMPT00774,MNDT00120,CUST0064,Zomato Gold,2026-06-17,2026-06-17,1,299,211397,SUCCESS,,,FALSE
ATMPT00775,MNDT00120,CUST0064,Zomato Gold,2026-07-17,2026-07-17,1,299,265867,SUCCESS,,,FALSE
ATMPT00776,MNDT00120,CUST0064,Zomato Gold,2026-08-17,2026-08-17,1,299,301310,SUCCESS,,,FALSE
ATMPT00777,MNDT00121,CUST0064,SIP - Mutual Fund,2026-03-14,2026-03-14,1,5000,64939,SUCCESS,,,FALSE
ATMPT00778,MNDT00121,CUST0064,SIP - Mutual Fund,2026-04-14,2026-04-14,1,5000,109294,SUCCESS,,,FALSE
ATMPT00779,MNDT00121,CUST0064,SIP - Mutual Fund,2026-05-14,2026-05-14,1,5000,149469,SUCCESS,,,FALSE
ATMPT00780,MNDT00121,CUST0064,SIP - Mutual Fund,2026-06-14,2026-06-14,1,5000,213778,SUCCESS,,,FALSE
ATMPT00781,MNDT00121,CUST0064,SIP - Mutual Fund,2026-07-14,2026-07-14,1,5000,267355,SUCCESS,,,FALSE
ATMPT00782,MNDT00121,CUST0064,SIP - Mutual Fund,2026-08-14,2026-08-14,1,5000,301310,SUCCESS,,,FALSE
ATMPT00783,MNDT00122,CUST0065,Zomato Gold,2026-03-28,2026-03-28,1,299,11142,SUCCESS,,,FALSE
ATMPT00784,MNDT00122,CUST0065,Zomato Gold,2026-04-28,2026-04-28,1,299,10833,SUCCESS,,,FALSE
ATMPT00785,MNDT00122,CUST0065,Zomato Gold,2026-05-28,2026-05-28,1,299,15138,SUCCESS,,,FALSE
ATMPT00786,MNDT00122,CUST0065,Zomato Gold,2026-06-28,2026-06-28,1,299,12519,SUCCESS,,,FALSE
ATMPT00787,MNDT00122,CUST0065,Zomato Gold,2026-07-28,2026-07-28,1,299,180,FAILED,INSUFFICIENT_BALANCE,2026-07-29,TRUE
ATMPT00788,MNDT00122,CUST0065,Zomato Gold,2026-07-28,2026-07-30,2,299,17101,SUCCESS,,,
ATMPT00789,MNDT00123,CUST0066,LIC Premium,2026-03-24,2026-03-24,1,20928,12169,FAILED,INSUFFICIENT_BALANCE,2026-04-01,TRUE
ATMPT00790,MNDT00123,CUST0066,LIC Premium,2026-03-24,2026-03-26,2,20928,10700,FAILED,INSUFFICIENT_BALANCE,,
ATMPT00791,MNDT00123,CUST0066,LIC Premium,2026-03-24,2026-03-28,3,20928,10700,FAILED,INSUFFICIENT_BALANCE,,
ATMPT00792,MNDT00123,CUST0066,LIC Premium,2026-04-24,2026-04-24,1,20928,21911,SUCCESS,,,FALSE
ATMPT00793,MNDT00123,CUST0066,LIC Premium,2026-05-24,2026-05-24,1,20928,42020,SUCCESS,,,FALSE
ATMPT00794,MNDT00123,CUST0066,LIC Premium,2026-06-24,2026-06-24,1,20928,58442,SUCCESS,,,FALSE
ATMPT00795,MNDT00123,CUST0066,LIC Premium,2026-07-24,2026-07-24,1,20928,69625,SUCCESS,,,FALSE
ATMPT00796,MNDT00123,CUST0066,LIC Premium,2026-08-24,2026-08-24,1,20928,79256,SUCCESS,,,FALSE
ATMPT00797,MNDT00124,CUST0067,Personal Loan EMI,2026-03-04,2026-03-04,1,8500,8368,FAILED,INSUFFICIENT_BALANCE,2026-03-27,TRUE
ATMPT00798,MNDT00124,CUST0067,Personal Loan EMI,2026-03-04,2026-03-06,2,8500,8368,FAILED,INSUFFICIENT_BALANCE,,
ATMPT00799,MNDT00124,CUST0067,Personal Loan EMI,2026-03-04,2026-03-08,3,8500,5748,FAILED,INSUFFICIENT_BALANCE,,
ATMPT00800,MNDT00124,CUST0067,Personal Loan EMI,2026-04-04,2026-04-04,1,8500,25709,SUCCESS,,,FALSE
ATMPT00801,MNDT00124,CUST0067,Personal Loan EMI,2026-05-04,2026-05-04,1,8500,43081,SUCCESS,,,FALSE
ATMPT00802,MNDT00124,CUST0067,Personal Loan EMI,2026-06-04,2026-06-04,1,8500,19851,SUCCESS,,,FALSE
ATMPT00803,MNDT00124,CUST0067,Personal Loan EMI,2026-07-04,2026-07-04,1,8500,21048,SUCCESS,,,FALSE
ATMPT00804,MNDT00124,CUST0067,Personal Loan EMI,2026-08-04,2026-08-04,1,8500,77009,FAILED,TECHNICAL_FAILURE,2026-08-05,TRUE
ATMPT00805,MNDT00124,CUST0067,Personal Loan EMI,2026-08-04,2026-08-06,2,8500,72107,SUCCESS,,,
ATMPT00806,MNDT00125,CUST0068,LIC Premium,2026-03-16,2026-03-16,1,2499,103559,SUCCESS,,,FALSE
ATMPT00807,MNDT00125,CUST0068,LIC Premium,2026-04-16,2026-04-16,1,2499,156929,SUCCESS,,,FALSE
ATMPT00808,MNDT00125,CUST0068,LIC Premium,2026-05-16,2026-05-16,1,2499,225834,SUCCESS,,,FALSE
ATMPT00809,MNDT00125,CUST0068,LIC Premium,2026-06-16,2026-06-16,1,2499,280060,SUCCESS,,,FALSE
ATMPT00810,MNDT00125,CUST0068,LIC Premium,2026-07-16,2026-07-16,1,2499,350080,SUCCESS,,,FALSE
ATMPT00811,MNDT00125,CUST0068,LIC Premium,2026-08-16,2026-08-16,1,2499,412543,SUCCESS,,,FALSE
ATMPT00812,MNDT00126,CUST0068,Spotify Premium,2026-03-03,2026-03-03,1,119,24207,SUCCESS,,,FALSE
ATMPT00813,MNDT00126,CUST0068,Spotify Premium,2026-04-03,2026-04-03,1,119,87086,SUCCESS,,,FALSE
ATMPT00814,MNDT00126,CUST0068,Spotify Premium,2026-05-03,2026-05-03,1,119,147613,SUCCESS,,,FALSE
ATMPT00815,MNDT00126,CUST0068,Spotify Premium,2026-06-03,2026-06-03,1,119,209788,SUCCESS,,,FALSE
ATMPT00816,MNDT00126,CUST0068,Spotify Premium,2026-07-03,2026-07-03,1,119,268888,SUCCESS,,,FALSE
